time,temperature_2m,apparent_temperature,cloud_cover,shortwave_radiation,wind_speed_10m,precipitation
2025-05-12 04:00:00+00:00,8.866666666666667,6.466666666666668,72.33333333333333,17.666666666666668,6.3999999999999995,0.0
2025-05-12 05:00:00+00:00,9.533333333333333,7.3,83.16666666666667,100.0,5.533333333333332,0.0
2025-05-12 06:00:00+00:00,10.683333333333332,8.516666666666667,74.66666666666667,208.5,5.616666666666667,0.03333333333333333
2025-05-12 07:00:00+00:00,12.066666666666668,9.799999999999999,73.33333333333333,306.8333333333333,6.433333333333334,0.03333333333333333
2025-05-12 08:00:00+00:00,13.200000000000001,10.85,74.16666666666667,426.8333333333333,7.183333333333334,0.0
2025-05-12 09:00:00+00:00,14.200000000000001,11.9,75.5,469.3333333333333,7.433333333333334,0.0
2025-05-12 10:00:00+00:00,14.6,12.35,83.83333333333333,455.5,9.166666666666666,0.09999999999999999
2025-05-12 11:00:00+00:00,15.083333333333334,12.483333333333334,69.33333333333333,544.3333333333334,11.116666666666667,0.0
2025-05-12 12:00:00+00:00,15.616666666666667,13.583333333333334,78.0,603.8333333333334,8.466666666666667,0.016666666666666666
2025-05-12 13:00:00+00:00,16.333333333333332,13.933333333333332,48.166666666666664,535.1666666666666,8.1,0.0
2025-05-12 14:00:00+00:00,17.0,14.35,26.666666666666668,578.1666666666666,9.066666666666666,0.0
2025-05-12 15:00:00+00:00,17.099999999999998,13.933333333333332,17.5,483.6666666666667,8.933333333333334,0.0
2025-05-12 16:00:00+00:00,16.7,13.600000000000001,38.5,314.0,8.416666666666666,0.0
2025-05-12 17:00:00+00:00,15.916666666666666,12.783333333333333,31.833333333333332,146.66666666666666,9.833333333333334,0.0
2025-05-12 18:00:00+00:00,14.85,12.066666666666668,13.166666666666666,42.5,8.416666666666666,0.0
2025-05-12 19:00:00+00:00,13.716666666666667,11.15,31.333333333333332,0.16666666666666666,7.650000000000001,0.0
2025-05-12 20:00:00+00:00,12.733333333333334,10.333333333333334,18.666666666666668,0.0,6.766666666666666,0.0
2025-05-12 21:00:00+00:00,11.799999999999999,9.316666666666666,8.333333333333334,0.0,7.433333333333334,0.0
2025-05-12 22:00:00+00:00,10.9,8.35,14.166666666666666,0.0,8.583333333333334,0.0
2025-05-12 23:00:00+00:00,10.166666666666666,7.6499999999999995,13.833333333333334,0.0,7.6499999999999995,0.0
2025-05-13 00:00:00+00:00,9.516666666666667,7.033333333333334,23.5,0.0,7.333333333333333,0.0
2025-05-13 01:00:00+00:00,9.233333333333333,6.6499999999999995,27.333333333333332,0.0,7.3500000000000005,0.0
